Voltage,Current
0.149,-4.660001356601877e-06
0.14800000000000002,-4.6500014841558314e-06
0.147,-4.630001739263742e-06
0.146,-4.6500014841558314e-06
0.145,-4.640001611709787e-06
0.14400000000000002,-4.610001398325134e-06
0.14300000000000002,-4.620001270771178e-06
0.142,-4.630001739263742e-06
0.141,-4.590001653433043e-06
0.14,-4.590001653433043e-06
0.139,-4.6000015258790876e-06
0.138,-4.580001780986999e-06
0.13699999999999998,-4.570001312494434e-06
0.136,-4.590001653433043e-06
0.135,-4.570001312494434e-06
0.134,-4.5500015676023445e-06
0.133,-4.56000144004839e-06
0.132,-4.56000144004839e-06
0.131,-4.530001226663736e-06
0.13,-4.530001226663736e-06
0.129,-4.540001695156299e-06
0.128,-4.520001354217691e-06
0.127,-4.500001609325601e-06
0.126,-4.530001226663736e-06
0.125,-4.510001481771646e-06
0.124,-4.490001736879555e-06
0.123,-4.500001609325601e-06
0.122,-4.500001609325601e-06
0.121,-4.460001523494902e-06
0.12,-4.470001395940947e-06
0.119,-4.470001395940947e-06
0.118,-4.460001523494902e-06
0.117,-4.440001778602812e-06
0.116,-4.460001523494902e-06
0.115,-4.440001778602812e-06
0.114,-4.4200014376642035e-06
0.113,-4.440001778602812e-06
0.112,-4.440001778602812e-06
0.111,-4.400001692772113e-06
0.11,-4.4200014376642035e-06
0.109,-4.410001565218159e-06
0.108,-4.400001692772113e-06
0.107,-4.390001224279549e-06
0.106,-4.410001565218159e-06
0.105,-4.390001224279549e-06
0.104,-4.37000147938746e-06
0.103,-4.37000147938746e-06
0.102,-4.37000147938746e-06
0.101,-4.330001393556761e-06
0.1,4.869999870061859e-06
0.101,2.2999998688697656e-06
0.102,4.3299978172776486e-07
0.103,-7.95999860286696e-07
0.104,-1.6299994742869704e-06
0.105,-2.1699997389316245e-06
0.106,-2.5399997878074397e-06
0.107,-2.8399995374679012e-06
0.108,-3.059999711513485e-06
0.109,-3.189999841451626e-06
0.11,-3.329999843835812e-06
0.111,-3.4499995052813892e-06
0.112,-3.519999804496742e-06
0.113,-3.599999976158139e-06
0.114,-3.679999551773018e-06
0.115,-3.729999510049762e-06
0.116,-3.7899999368190693e-06
0.117,-3.839999895095813e-06
0.118,-3.889999853372557e-06
0.119,-3.899999725818601e-06
0.12,-3.949999684095345e-06
0.121,-3.999999642372089e-06
0.122,-4.019999983310698e-06
0.123,-4.049999600648833e-06
0.124,-4.109999431371621e-06
0.125,-4.119999899864185e-06
0.126,-4.139999644756274e-06
0.127,-4.179999730586973e-06
0.128,-4.209999943971627e-06
0.129,-4.209999943971627e-06
0.13,-4.239999561309762e-06
0.131,-4.269999774694416e-06
0.132,-4.289999519586505e-06
0.133,-4.289999519586505e-06
0.134,-4.3499999463558134e-06
0.135,-4.359999818801859e-06
0.136,-4.359999818801859e-06
0.13699999999999998,-4.389999436139993e-06
0.138,-4.409999777078603e-06
0.139,-4.3999999046325565e-06
0.14,-4.4299995219706915e-06
0.141,-4.459999735355346e-06
0.142,-4.469999607801391e-06
0.14300000000000002,-4.469999607801391e-06
0.14400000000000002,-4.5099996936320895e-06
0.145,-4.5099996936320895e-06
0.146,-4.5099996936320895e-06
0.147,-4.539999907016743e-06
0.14800000000000002,-4.559999651908833e-06
0.149,-4.529999438524179e-06
0.15,-4.569999524354878e-06
0.151,-4.579999992847442e-06
0.152,-4.579999992847442e-06
0.153,-4.589999865293487e-06
0.154,-4.629999951124185e-06
0.155,-4.629999951124185e-06
0.156,-4.629999951124185e-06
0.157,-4.649999696016275e-06
0.158,-4.669999440908366e-06
0.159,-4.6399998235702306e-06
0.16,-4.669999440908366e-06
0.161,-4.679999909400929e-06
0.162,-4.679999909400929e-06
0.163,-4.679999909400929e-06
0.16399999999999998,-4.719999995231628e-06
0.165,-4.709999526739063e-06
0.166,-4.709999526739063e-06
0.16699999999999998,-4.7399997401237175e-06
0.168,-4.749999612569763e-06
0.16899999999999998,-4.719999995231628e-06
0.17,-4.7399997401237175e-06
0.171,-4.759999485015807e-06
0.172,-4.759999485015807e-06
0.173,-4.749999612569763e-06
0.174,-4.789999698400461e-06
0.175,-4.779999825954417e-06
0.17600000000000002,-4.769999953508372e-06
0.177,-4.799999570846507e-06
0.17800000000000002,-4.809999443292551e-06
0.179,-4.779999825954417e-06
0.18,-4.809999443292551e-06
0.181,-4.809999443292551e-06
0.182,-4.809999443292551e-06
0.183,-4.799999570846507e-06
0.184,-4.829999784231161e-06
0.185,-4.829999784231161e-06
0.18600000000000005,-4.8199999117851155e-06
0.187,-4.839999656677205e-06
0.188,-4.859999997615814e-06
0.189,-4.8199999117851155e-06
0.19,-4.839999656677205e-06
0.191,-4.84999952912325e-06
0.192,-4.84999952912325e-06
0.193,-4.84999952912325e-06
0.194,-4.869999870061859e-06
0.195,-4.859999997615814e-06
0.196,-4.859999997615814e-06
0.197,-4.859999997615814e-06
0.198,-4.879999742507904e-06
0.199,-4.84999952912325e-06
0.2,-4.869999870061859e-06
0.201,-4.879999742507904e-06
0.202,-4.869999870061859e-06
0.203,-4.859999997615814e-06
0.204,-4.889999614953949e-06
0.205,-4.889999614953949e-06
0.206,-4.879999742507904e-06
0.207,-4.889999614953949e-06
0.208,-4.8999994873999936e-06
0.209,-4.869999870061859e-06
0.21,-4.879999742507904e-06
0.211,-4.889999614953949e-06
0.212,-4.879999742507904e-06
0.213,-4.869999870061859e-06
0.214,-4.8999994873999936e-06
0.215,-4.889999614953949e-06
0.21600000000000005,-4.869999870061859e-06
0.217,-4.889999614953949e-06
0.218,-4.8999994873999936e-06
0.219,-4.869999870061859e-06
0.22,-4.879999742507904e-06
0.221,-4.879999742507904e-06
0.222,-4.869999870061859e-06
0.223,-4.859999997615814e-06
0.224,-4.889999614953949e-06
0.225,-4.879999742507904e-06
0.226,-4.859999997615814e-06
0.227,-4.879999742507904e-06
0.228,-4.889999614953949e-06
0.229,-4.84999952912325e-06
0.23,-4.869999870061859e-06
0.231,-4.879999742507904e-06
0.232,-4.859999997615814e-06
0.233,-4.859999997615814e-06
0.234,-4.879999742507904e-06
0.235,-4.859999997615814e-06
0.236,-4.859999997615814e-06
0.237,-4.869999870061859e-06
0.238,-4.879999742507904e-06
0.239,-4.839999656677205e-06
0.24,-4.859999997615814e-06
0.241,-4.869999870061859e-06
0.242,-4.859999997615814e-06
0.243,-4.84999952912325e-06
0.244,-4.879999742507904e-06
0.245,-4.859999997615814e-06
0.246,-4.84999952912325e-06
0.247,-4.859999997615814e-06
0.248,-4.869999870061859e-06
0.249,-4.829999784231161e-06
0.25,-4.84999952912325e-06
0.251,-4.84999952912325e-06
0.252,-4.84999952912325e-06
0.253,-4.829999784231161e-06
0.254,-4.859999997615814e-06
0.255,-4.839999656677205e-06
0.256,-4.829999784231161e-06
0.257,-4.84999952912325e-06
0.258,-4.84999952912325e-06
0.259,-4.809999443292551e-06
0.26,-4.839999656677205e-06
0.261,-4.829999784231161e-06
0.262,-4.829999784231161e-06
0.263,-4.8199999117851155e-06
0.264,-4.839999656677205e-06
0.265,-4.829999784231161e-06
0.266,-4.809999443292551e-06
0.267,-4.8199999117851155e-06
0.268,-4.829999784231161e-06
0.269,-4.799999570846507e-06
0.27,-4.8199999117851155e-06
0.271,-4.8199999117851155e-06
0.272,-4.799999570846507e-06
0.273,-4.789999698400461e-06
0.274,-4.8199999117851155e-06
0.275,-4.809999443292551e-06
0.276,-4.799999570846507e-06
0.277,-4.799999570846507e-06
0.278,-4.809999443292551e-06
0.279,-4.769999953508372e-06
0.28,-4.789999698400461e-06
0.281,-4.799999570846507e-06
0.282,-4.779999825954417e-06
0.28300000000000003,-4.769999953508372e-06
0.284,-4.789999698400461e-06
0.285,-4.769999953508372e-06
0.28600000000000003,-4.769999953508372e-06
0.287,-4.779999825954417e-06
0.28800000000000003,-4.779999825954417e-06
0.289,-4.749999612569763e-06
0.29,-4.759999485015807e-06
0.29100000000000004,-4.759999485015807e-06
0.292,-4.759999485015807e-06
0.293,-4.7399997401237175e-06
0.294,-4.769999953508372e-06
0.295,-4.759999485015807e-06
0.29600000000000004,-4.7399997401237175e-06
0.297,-4.759999485015807e-06
0.298,-4.749999612569763e-06
0.299,-4.719999995231628e-06
0.3,-3.929999939203254e-06
0.299,-1.4399995136260408e-06
0.298,3.1099978816506723e-07
0.297,1.399999427795342e-06
0.29600000000000004,2.069999822378137e-06
0.295,2.5399997878074397e-06
0.294,2.869999750852555e-06
0.293,3.06999958395953e-06
0.292,3.219999458789761e-06
0.29100000000000004,3.369999929666511e-06
0.29,3.4499995052813892e-06
0.289,3.519999804496742e-06
0.28800000000000003,3.599999976158139e-06
0.287,3.6699996793269727e-06
0.28600000000000003,3.679999551773018e-06
0.285,3.7399999785423254e-06
0.284,3.7899999368190693e-06
0.28300000000000003,3.8099996817111586e-06
0.282,3.839999895095813e-06
0.281,3.899999725818601e-06
0.28,3.919999470710691e-06
0.279,3.9399998116493005e-06
0.278,3.969999428987435e-06
0.277,3.999999642372089e-06
0.276,3.999999642372089e-06
0.275,4.029999855756742e-06
0.274,4.069999941587441e-06
0.273,4.069999941587441e-06
0.272,4.079999814033486e-06
0.271,4.139999644756274e-06
0.27,4.139999644756274e-06
0.269,4.14999951720232e-06
0.268,4.189999603033018e-06
0.267,4.209999943971627e-06
0.266,4.1999994754790635e-06
0.265,4.219999816417672e-06
0.264,4.249999433755807e-06
0.263,4.259999902248371e-06
0.262,4.259999902248371e-06
0.261,4.309999860525115e-06
0.26,4.309999860525115e-06
0.259,4.309999860525115e-06
0.258,4.339999477863249e-06
0.257,4.3499999463558134e-06
0.256,4.3499999463558134e-06
0.255,4.3799995636939485e-06
0.254,4.3999999046325565e-06
0.253,4.3999999046325565e-06
0.252,4.3999999046325565e-06
0.251,4.439999990463256e-06
0.25,4.439999990463256e-06
0.249,4.439999990463256e-06
0.248,4.459999735355346e-06
0.247,4.489999948739999e-06
0.246,4.459999735355346e-06
0.245,4.489999948739999e-06
0.244,4.519999566078135e-06
0.243,4.5099996936320895e-06
0.242,4.519999566078135e-06
0.241,4.549999779462788e-06
0.24,4.549999779462788e-06
0.239,4.549999779462788e-06
0.238,4.569999524354878e-06
0.237,4.589999865293487e-06
0.236,4.569999524354878e-06
0.235,4.589999865293487e-06
0.234,4.619999482631622e-06
0.233,4.609999610185577e-06
0.232,4.609999610185577e-06
0.231,4.649999696016275e-06
0.23,4.6399998235702306e-06
0.229,4.649999696016275e-06
0.228,4.669999440908366e-06
0.227,4.679999909400929e-06
0.226,4.669999440908366e-06
0.225,4.679999909400929e-06
0.224,4.709999526739063e-06
0.223,4.709999526739063e-06
0.222,4.699999654293019e-06
0.221,4.7399997401237175e-06
0.22,4.7399997401237175e-06
0.219,4.729999867677673e-06
0.218,4.759999485015807e-06
0.217,4.769999953508372e-06
0.21600000000000005,4.749999612569763e-06
0.215,4.779999825954417e-06
0.214,4.789999698400461e-06
0.213,4.789999698400461e-06
0.212,4.789999698400461e-06
0.211,4.8199999117851155e-06
0.21,4.8199999117851155e-06
0.209,4.8199999117851155e-06
0.208,4.839999656677205e-06
0.207,4.859999997615814e-06
0.206,4.829999784231161e-06
0.205,4.859999997615814e-06
0.204,4.889999614953949e-06
0.203,4.879999742507904e-06
0.202,4.879999742507904e-06
0.201,4.909999955892557e-06
0.2,4.8999994873999936e-06
0.199,4.8999994873999936e-06
0.198,4.919999828338602e-06
0.197,4.939999573230693e-06
0.196,4.909999955892557e-06
0.195,4.929999700784648e-06
0.194,4.9499994456767374e-06
0.193,4.939999573230693e-06
0.192,4.9499994456767374e-06
0.191,4.989999531507436e-06
0.19,4.969999786615346e-06
0.189,4.9799996590613916e-06
0.188,4.989999531507436e-06
0.187,5e-06
0.18600000000000005,4.989999531507436e-06
0.185,-4.9900013196469925e-06
0.184,-4.970001574754903e-06
0.183,-4.980001447200948e-06
0.182,-4.980001447200948e-06
0.181,-4.940001361370249e-06
0.18,-4.950001233816294e-06
0.179,-4.950001233816294e-06
0.17800000000000002,-4.930001488924204e-06
0.177,-4.920001616478159e-06
0.17600000000000002,-4.940001361370249e-06
0.175,-4.920001616478159e-06
0.174,-4.90000127553955e-06
0.173,-4.9100017440321135e-06
0.172,-4.9100017440321135e-06
0.171,-4.870001658201416e-06
0.17,-4.88000153064746e-06
0.16899999999999998,-4.88000153064746e-06
0.168,-4.870001658201416e-06
0.16699999999999998,-4.850001317262806e-06
0.166,-4.870001658201416e-06
0.165,-4.850001317262806e-06
0.16399999999999998,-4.830001572370717e-06
0.163,-4.840001444816762e-06
0.162,-4.840001444816762e-06
0.161,-4.8100012314321075e-06
0.16,-4.8100012314321075e-06
0.159,-4.8100012314321075e-06
0.158,-4.800001358986063e-06
0.157,-4.780001614093973e-06
0.156,-4.800001358986063e-06
0.155,-4.790001486540018e-06
0.154,-4.760001273155364e-06
0.153,-4.770001741647928e-06
0.152,-4.770001741647928e-06
0.151,-4.7300016558172295e-06
0.15,-4.750001400709319e-06
0.149,-4.750001400709319e-06
0.14800000000000002,-4.740001528263274e-06
0.147,-4.720001783371184e-06
0.146,-4.740001528263274e-06
0.145,-4.7300016558172295e-06
0.14400000000000002,-4.71000131487862e-06
0.14300000000000002,-4.720001783371184e-06
0.142,-4.720001783371184e-06
0.141,-4.6800016975404856e-06
0.14,-4.690001569986531e-06
0.139,-4.690001569986531e-06
0.138,-4.6800016975404856e-06
0.13699999999999998,-4.670001229047922e-06
0.136,-4.690001569986531e-06
0.135,-4.670001229047922e-06
0.134,-4.6500014841558314e-06
0.133,-4.660001356601877e-06
0.132,-4.660001356601877e-06
0.131,-4.630001739263742e-06
0.13,-4.640001611709787e-06
0.129,-4.640001611709787e-06
0.128,-4.620001270771178e-06
0.127,-4.610001398325134e-06
0.126,-4.630001739263742e-06
0.125,-4.610001398325134e-06
0.124,-4.6000015258790876e-06
0.123,-4.610001398325134e-06
0.122,-4.6000015258790876e-06
0.121,-4.570001312494434e-06
0.12,-4.580001780986999e-06
0.119,-4.580001780986999e-06
0.118,-4.580001780986999e-06
0.117,-4.56000144004839e-06
0.116,-4.580001780986999e-06
0.115,-4.56000144004839e-06
0.114,-4.540001695156299e-06
0.113,-4.5500015676023445e-06
0.112,-4.56000144004839e-06
0.111,-4.520001354217691e-06
0.11,-4.540001695156299e-06
0.109,-4.530001226663736e-06
0.108,-4.520001354217691e-06
0.107,-4.510001481771646e-06
0.106,-4.530001226663736e-06
0.105,-4.520001354217691e-06
0.104,-4.490001736879555e-06
0.103,-4.500001609325601e-06
0.102,-4.500001609325601e-06
0.101,-4.460001523494902e-06
0.1,4.7399997401237175e-06
0.101,2.1699997389316245e-06
0.102,3.159994263648303e-07
0.103,-9.049994832276683e-07
0.104,-1.7299999868869764e-06
0.105,-2.2699996554851123e-06
0.106,-2.619999959468837e-06
0.107,-2.919999709129299e-06
0.108,-3.1299994146823184e-06
0.109,-3.2599995446204594e-06
0.11,-3.3999995470046453e-06
0.111,-3.499999463558133e-06
0.112,-3.5799996352195307e-06
0.113,-3.649999934434883e-06
0.114,-3.729999510049762e-06
0.115,-3.7799994683265054e-06
0.116,-3.829999426603249e-06
0.117,-3.879999980926511e-06
0.118,-3.929999939203254e-06
0.119,-3.9399998116493005e-06
0.12,-3.989999769926044e-06
0.121,-4.0399997282027875e-06
0.122,-4.049999600648833e-06
0.123,-4.079999814033486e-06
0.124,-4.139999644756274e-06
0.125,-4.139999644756274e-06
0.126,-4.1699998581409285e-06
0.127,-4.209999943971627e-06
0.128,-4.239999561309762e-06
0.129,-4.229999688863717e-06
0.13,-4.269999774694416e-06
0.131,-4.289999519586505e-06
0.132,-4.309999860525115e-06
0.133,-4.309999860525115e-06
0.134,-4.359999818801859e-06
0.135,-4.369999691247903e-06
0.136,-4.369999691247903e-06
0.13699999999999998,-4.409999777078603e-06
0.138,-4.419999649524647e-06
0.139,-4.409999777078603e-06
0.14,-4.4499998629093e-06
0.141,-4.469999607801391e-06
0.142,-4.469999607801391e-06
0.14300000000000002,-4.479999480247435e-06
0.14400000000000002,-4.5099996936320895e-06
0.145,-4.519999566078135e-06
0.146,-4.5099996936320895e-06
0.147,-4.539999907016743e-06
0.14800000000000002,-4.569999524354878e-06
0.149,-4.539999907016743e-06
0.15,-4.569999524354878e-06
0.151,-4.589999865293487e-06
0.152,-4.579999992847442e-06
0.153,-4.589999865293487e-06
0.154,-4.6399998235702306e-06
0.155,-4.629999951124185e-06
0.156,-4.629999951124185e-06
0.157,-4.649999696016275e-06
0.158,-4.669999440908366e-06
0.159,-4.6399998235702306e-06
0.16,-4.669999440908366e-06
0.161,-4.6899997818469744e-06
0.162,-4.679999909400929e-06
0.163,-4.679999909400929e-06
0.16399999999999998,-4.719999995231628e-06
0.165,-4.709999526739063e-06
0.166,-4.709999526739063e-06
0.16699999999999998,-4.7399997401237175e-06
0.168,-4.7399997401237175e-06
0.16899999999999998,-4.719999995231628e-06
0.17,-4.7399997401237175e-06
0.171,-4.759999485015807e-06
0.172,-4.749999612569763e-06
0.173,-4.749999612569763e-06
0.174,-4.779999825954417e-06
0.175,-4.769999953508372e-06
0.17600000000000002,-4.769999953508372e-06
0.177,-4.789999698400461e-06
0.17800000000000002,-4.799999570846507e-06
0.179,-4.769999953508372e-06
0.18,-4.799999570846507e-06
0.181,-4.799999570846507e-06
0.182,-4.799999570846507e-06
0.183,-4.799999570846507e-06
0.184,-4.829999784231161e-06
0.185,-4.829999784231161e-06
0.18600000000000005,-4.8199999117851155e-06
0.187,-4.829999784231161e-06
0.188,-4.84999952912325e-06
0.189,-4.809999443292551e-06
0.19,-4.829999784231161e-06
0.191,-4.839999656677205e-06
0.192,-4.839999656677205e-06
0.193,-4.839999656677205e-06
0.194,-4.859999997615814e-06
0.195,-4.84999952912325e-06
0.196,-4.84999952912325e-06
0.197,-4.859999997615814e-06
0.198,-4.869999870061859e-06
0.199,-4.839999656677205e-06
0.2,-4.859999997615814e-06
0.201,-4.869999870061859e-06
0.202,-4.859999997615814e-06
0.203,-4.84999952912325e-06
0.204,-4.889999614953949e-06
0.205,-4.879999742507904e-06
0.206,-4.869999870061859e-06
0.207,-4.879999742507904e-06
0.208,-4.879999742507904e-06
0.209,-4.84999952912325e-06
0.21,-4.869999870061859e-06
0.211,-4.879999742507904e-06
0.212,-4.869999870061859e-06
0.213,-4.859999997615814e-06
0.214,-4.889999614953949e-06
0.215,-4.869999870061859e-06
0.21600000000000005,-4.84999952912325e-06
0.217,-4.879999742507904e-06
0.218,-4.879999742507904e-06
0.219,-4.84999952912325e-06
0.22,-4.869999870061859e-06
0.221,-4.869999870061859e-06
0.222,-4.859999997615814e-06
0.223,-4.84999952912325e-06
0.224,-4.879999742507904e-06
0.225,-4.869999870061859e-06
0.226,-4.84999952912325e-06
0.227,-4.869999870061859e-06
0.228,-4.879999742507904e-06
0.229,-4.839999656677205e-06
0.23,-4.859999997615814e-06
0.231,-4.869999870061859e-06
0.232,-4.84999952912325e-06
0.233,-4.84999952912325e-06
0.234,-4.869999870061859e-06
0.235,-4.84999952912325e-06
0.236,-4.84999952912325e-06
0.237,-4.859999997615814e-06
0.238,-4.869999870061859e-06
0.239,-4.829999784231161e-06
0.24,-4.84999952912325e-06
0.241,-4.859999997615814e-06
0.242,-4.839999656677205e-06
0.243,-4.839999656677205e-06
0.244,-4.879999742507904e-06
0.245,-4.84999952912325e-06
0.246,-4.839999656677205e-06
0.247,-4.84999952912325e-06
0.248,-4.84999952912325e-06
0.249,-4.8199999117851155e-06
0.25,-4.839999656677205e-06
0.251,-4.839999656677205e-06
0.252,-4.829999784231161e-06
0.253,-4.8199999117851155e-06
0.254,-4.84999952912325e-06
0.255,-4.829999784231161e-06
0.256,-4.829999784231161e-06
0.257,-4.84999952912325e-06
0.258,-4.839999656677205e-06
0.259,-4.809999443292551e-06
0.26,-4.829999784231161e-06
0.261,-4.8199999117851155e-06
0.262,-4.8199999117851155e-06
0.263,-4.809999443292551e-06
0.264,-4.829999784231161e-06
0.265,-4.8199999117851155e-06
0.266,-4.799999570846507e-06
0.267,-4.8199999117851155e-06
0.268,-4.8199999117851155e-06
0.269,-4.789999698400461e-06
0.27,-4.8199999117851155e-06
0.271,-4.8199999117851155e-06
0.272,-4.799999570846507e-06
0.273,-4.789999698400461e-06
0.274,-4.809999443292551e-06
0.275,-4.799999570846507e-06
0.276,-4.789999698400461e-06
0.277,-4.799999570846507e-06
0.278,-4.809999443292551e-06
0.279,-4.769999953508372e-06
0.28,-4.789999698400461e-06
0.281,-4.789999698400461e-06
0.282,-4.779999825954417e-06
0.28300000000000003,-4.769999953508372e-06
0.284,-4.789999698400461e-06
0.285,-4.769999953508372e-06
0.28600000000000003,-4.759999485015807e-06
0.287,-4.779999825954417e-06
0.28800000000000003,-4.779999825954417e-06
0.289,-4.749999612569763e-06
0.29,-4.759999485015807e-06
0.29100000000000004,-4.759999485015807e-06
0.292,-4.749999612569763e-06
0.293,-4.7399997401237175e-06
0.294,-4.769999953508372e-06
0.295,-4.759999485015807e-06
0.29600000000000004,-4.7399997401237175e-06
0.297,-4.769999953508372e-06
0.298,-4.759999485015807e-06
0.299,-4.729999867677673e-06
